1.1870257966616085,	4.000000,4.000000,2.000000,5.000000,1
1.405538694992413,	4.000000,4.000000,3.000000,1.000000,1
1.405538694992413,	4.000000,4.000000,3.000000,2.000000,1
1.405538694992413,	4.000000,4.000000,3.000000,3.000000,1
1.405538694992413,	4.000000,4.000000,3.000000,4.000000,1
1.405538694992413,	4.000000,4.000000,3.000000,5.000000,1
1.6240515933232171,	4.000000,4.000000,4.000000,1.000000,1
1.6240515933232171,	4.000000,4.000000,4.000000,2.000000,1
1.6240515933232171,	4.000000,4.000000,4.000000,3.000000,1
1.6240515933232171,	4.000000,4.000000,4.000000,4.000000,2
1.6240515933232171,	4.000000,4.000000,4.000000,5.000000,3
1.7349521203830371,	4.000000,4.000000,5.000000,1.000000,1
1.7349521203830371,	4.000000,4.000000,5.000000,2.000000,1
1.7349521203830371,	4.000000,4.000000,5.000000,3.000000,1
1.7349521203830371,	4.000000,4.000000,5.000000,4.000000,3
1.7349521203830371,	4.000000,4.000000,5.000000,5.000000,3
0.9329733163913596,	4.000000,5.000000,1.000000,1.000000,1
0.9329733163913596,	4.000000,5.000000,1.000000,2.000000,1
0.9329733163913596,	4.000000,5.000000,1.000000,3.000000,1
0.9329733163913596,	4.000000,5.000000,1.000000,4.000000,1
0.9329733163913596,	4.000000,5.000000,1.000000,5.000000,1
1.1159466327827192,	4.000000,5.000000,2.000000,1.000000,1
1.1159466327827192,	4.000000,5.000000,2.000000,2.000000,1
1.1159466327827192,	4.000000,5.000000,2.000000,3.000000,1
1.1159466327827192,	4.000000,5.000000,2.000000,4.000000,1
1.1159466327827192,	4.000000,5.000000,2.000000,5.000000,1
1.2989199491740788,	4.000000,5.000000,3.000000,1.000000,1
1.2989199491740788,	4.000000,5.000000,3.000000,2.000000,1
1.2989199491740788,	4.000000,5.000000,3.000000,3.000000,1
1.2989199491740788,	4.000000,5.000000,3.000000,4.000000,1
1.2989199491740788,	4.000000,5.000000,3.000000,5.000000,1
1.4818932655654384,	4.000000,5.000000,4.000000,1.000000,1
1.4818932655654384,	4.000000,5.000000,4.000000,2.000000,1
1.4818932655654384,	4.000000,5.000000,4.000000,3.000000,1
1.4818932655654384,	4.000000,5.000000,4.000000,4.000000,1
1.4818932655654384,	4.000000,5.000000,4.000000,5.000000,2
1.5881839348079163,	4.000000,5.000000,5.000000,1.000000,1
1.5881839348079163,	4.000000,5.000000,5.000000,2.000000,1
1.5881839348079163,	4.000000,5.000000,5.000000,3.000000,1
1.5881839348079163,	4.000000,5.000000,5.000000,4.000000,2
1.5881839348079163,	4.000000,5.000000,5.000000,5.000000,3
1.1013927576601672,	5.000000,1.000000,1.000000,1.000000,1
1.1013927576601672,	5.000000,1.000000,1.000000,2.000000,1
1.1013927576601672,	5.000000,1.000000,1.000000,3.000000,1
1.1013927576601672,	5.000000,1.000000,1.000000,4.000000,1
1.1013927576601672,	5.000000,1.000000,1.000000,5.000000,2
1.6027855153203343,	5.000000,1.000000,2.000000,1.000000,1
1.6027855153203343,	5.000000,1.000000,2.000000,2.000000,1
1.6027855153203343,	5.000000,1.000000,2.000000,3.000000,3
1.6027855153203343,	5.000000,1.000000,2.000000,4.000000,3
1.6027855153203343,	5.000000,1.000000,2.000000,5.000000,3
2.1041782729805014,	5.000000,1.000000,3.000000,1.000000,1
2.1041782729805014,	5.000000,1.000000,3.000000,2.000000,3
2.1041782729805014,	5.000000,1.000000,3.000000,3.000000,3
2.1041782729805014,	5.000000,1.000000,3.000000,4.000000,3
2.1041782729805014,	5.000000,1.000000,3.000000,5.000000,3
2.6055710306406685,	5.000000,1.000000,4.000000,1.000000,1
2.6055710306406685,	5.000000,1.000000,4.000000,2.000000,3
2.6055710306406685,	5.000000,1.000000,4.000000,3.000000,3
2.6055710306406685,	5.000000,1.000000,4.000000,4.000000,3
2.6055710306406685,	5.000000,1.000000,4.000000,5.000000,3
2.60445434298441,	5.000000,1.000000,5.000000,1.000000,2
2.60445434298441,	5.000000,1.000000,5.000000,2.000000,3
2.60445434298441,	5.000000,1.000000,5.000000,3.000000,3
2.60445434298441,	5.000000,1.000000,5.000000,4.000000,3
2.60445434298441,	5.000000,1.000000,5.000000,5.000000,3
0.9220035778175313,	5.000000,2.000000,1.000000,1.000000,1
0.9220035778175313,	5.000000,2.000000,1.000000,2.000000,1
0.9220035778175313,	5.000000,2.000000,1.000000,3.000000,1
0.9220035778175313,	5.000000,2.000000,1.000000,4.000000,1
0.9220035778175313,	5.000000,2.000000,1.000000,5.000000,1
1.2440071556350625,	5.000000,2.000000,2.000000,1.000000,1
1.2440071556350625,	5.000000,2.000000,2.000000,2.000000,1
1.2440071556350625,	5.000000,2.000000,2.000000,3.000000,1
1.2440071556350625,	5.000000,2.000000,2.000000,4.000000,1
1.2440071556350625,	5.000000,2.000000,2.000000,5.000000,2
1.566010733452594,	5.000000,2.000000,3.000000,1.000000,1
1.566010733452594,	5.000000,2.000000,3.000000,2.000000,1
1.566010733452594,	5.000000,2.000000,3.000000,3.000000,1
1.566010733452594,	5.000000,2.000000,3.000000,4.000000,3
1.566010733452594,	5.000000,2.000000,3.000000,5.000000,3
1.8880143112701253,	5.000000,2.000000,4.000000,1.000000,1
1.8880143112701253,	5.000000,2.000000,4.000000,2.000000,1
1.8880143112701253,	5.000000,2.000000,4.000000,3.000000,3
1.8880143112701253,	5.000000,2.000000,4.000000,4.000000,3
1.8880143112701253,	5.000000,2.000000,4.000000,5.000000,3
1.9867488443759629,	5.000000,2.000000,5.000000,1.000000,1
1.9867488443759629,	5.000000,2.000000,5.000000,2.000000,2
1.9867488443759629,	5.000000,2.000000,5.000000,3.000000,3
1.9867488443759629,	5.000000,2.000000,5.000000,4.000000,3
1.9867488443759629,	5.000000,2.000000,5.000000,5.000000,3
0.8371541501976284,	5.000000,3.000000,1.000000,1.000000,1
0.8371541501976284,	5.000000,3.000000,1.000000,2.000000,1
0.8371541501976284,	5.000000,3.000000,1.000000,3.000000,1
0.8371541501976284,	5.000000,3.000000,1.000000,4.000000,1
0.8371541501976284,	5.000000,3.000000,1.000000,5.000000,1
1.074308300395257,	5.000000,3.000000,2.000000,1.000000,1
1.074308300395257,	5.000000,3.000000,2.000000,2.000000,1
1.074308300395257,	5.000000,3.000000,2.000000,3.000000,1
1.074308300395257,	5.000000,3.000000,2.000000,4.000000,1
1.074308300395257,	5.000000,3.000000,2.000000,5.000000,1
1.3114624505928854,	5.000000,3.000000,3.000000,1.000000,1
1.3114624505928854,	5.000000,3.000000,3.000000,2.000000,1
1.3114624505928854,	5.000000,3.000000,3.000000,3.000000,1
1.3114624505928854,	5.000000,3.000000,3.000000,4.000000,1
1.3114624505928854,	5.000000,3.000000,3.000000,5.000000,2
1.5486166007905138,	5.000000,3.000000,4.000000,1.000000,1
1.5486166007905138,	5.000000,3.000000,4.000000,2.000000,1
1.5486166007905138,	5.000000,3.000000,4.000000,3.000000,1
1.5486166007905138,	5.000000,3.000000,4.000000,4.000000,3
1.5486166007905138,	5.000000,3.000000,4.000000,5.000000,3
1.660070671378092,	5.000000,3.000000,5.000000,1.000000,1
1.660070671378092,	5.000000,3.000000,5.000000,2.000000,1
1.660070671378092,	5.000000,3.000000,5.000000,3.000000,2
1.660070671378092,	5.000000,3.000000,5.000000,4.000000,3
1.660070671378092,	5.000000,3.000000,5.000000,5.000000,3
0.7876955161626694,	5.000000,4.000000,1.000000,1.000000,1
0.7876955161626694,	5.000000,4.000000,1.000000,2.000000,1
0.7876955161626694,	5.000000,4.000000,1.000000,3.000000,1
0.7876955161626694,	5.000000,4.000000,1.000000,4.000000,1
0.7876955161626694,	5.000000,4.000000,1.000000,5.000000,1
0.9753910323253387,	5.000000,4.000000,2.000000,1.000000,1
0.9753910323253387,	5.000000,4.000000,2.000000,2.000000,1
0.9753910323253387,	5.000000,4.000000,2.000000,3.000000,1
0.9753910323253387,	5.000000,4.000000,2.000000,4.000000,1
0.9753910323253387,	5.000000,4.000000,2.000000,5.000000,1
1.1630865484880082,	5.000000,4.000000,3.000000,1.000000,1
1.1630865484880082,	5.000000,4.000000,3.000000,2.000000,1
1.1630865484880082,	5.000000,4.000000,3.000000,3.000000,1
1.1630865484880082,	5.000000,4.000000,3.000000,4.000000,1
1.1630865484880082,	5.000000,4.000000,3.000000,5.000000,1
1.3507820646506776,	5.000000,4.000000,4.000000,1.000000,1
1.3507820646506776,	5.000000,4.000000,4.000000,2.000000,1
1.3507820646506776,	5.000000,4.000000,4.000000,3.000000,1
1.3507820646506776,	5.000000,4.000000,4.000000,4.000000,1
1.3507820646506776,	5.000000,4.000000,4.000000,5.000000,2
1.457959961868446,	5.000000,4.000000,5.000000,1.000000,1
1.457959961868446,	5.000000,4.000000,5.000000,2.000000,1
1.457959961868446,	5.000000,4.000000,5.000000,3.000000,1
1.457959961868446,	5.000000,4.000000,5.000000,4.000000,2
1.457959961868446,	5.000000,4.000000,5.000000,5.000000,3
0.7553062985332182,	5.000000,5.000000,1.000000,1.000000,1
0.7553062985332182,	5.000000,5.000000,1.000000,2.000000,1
0.7553062985332182,	5.000000,5.000000,1.000000,3.000000,1
0.7553062985332182,	5.000000,5.000000,1.000000,4.000000,1
0.7553062985332182,	5.000000,5.000000,1.000000,5.000000,1
0.9106125970664365,	5.000000,5.000000,2.000000,1.000000,1
0.9106125970664365,	5.000000,5.000000,2.000000,2.000000,1
0.9106125970664365,	5.000000,5.000000,2.000000,3.000000,1
0.9106125970664365,	5.000000,5.000000,2.000000,4.000000,1
0.9106125970664365,	5.000000,5.000000,2.000000,5.000000,1
1.0659188955996548,	5.000000,5.000000,3.000000,1.000000,1
1.0659188955996548,	5.000000,5.000000,3.000000,2.000000,1
1.0659188955996548,	5.000000,5.000000,3.000000,3.000000,1
1.0659188955996548,	5.000000,5.000000,3.000000,4.000000,1
1.0659188955996548,	5.000000,5.000000,3.000000,5.000000,1
1.221225194132873,	5.000000,5.000000,4.000000,1.000000,1
1.221225194132873,	5.000000,5.000000,4.000000,2.000000,1
1.221225194132873,	5.000000,5.000000,4.000000,3.000000,1
1.221225194132873,	5.000000,5.000000,4.000000,4.000000,1
1.221225194132873,	5.000000,5.000000,4.000000,5.000000,1
1.320576461168935,	5.000000,5.000000,5.000000,1.000000,1
1.320576461168935,	5.000000,5.000000,5.000000,2.000000,1
1.320576461168935,	5.000000,5.000000,5.000000,3.000000,1
1.320576461168935,	5.000000,5.000000,5.000000,4.000000,1
1.320576461168935,	5.000000,5.000000,5.000000,5.000000,2
